file,SDMatte_MSE,SDMatte_SAD,SDMatte_MAD,MAM_MSE,MAM_SAD,MAM_MAD,ZIM_MSE,ZIM_SAD,ZIM_MAD,avg_MSE,avg_SAD,avg_MAD,mse_std
72.png,0.010345625739884071,57.913152941176484,0.05523028654210709,0.024797048557725892,90.25830196078425,0.08607702442243982,0.008231764063382324,51.143199999999965,0.048773956298828094,0.014458146120330763,66.43821830065356,0.063360422421125,0.007361466362273525
73.png,0.013188302693849161,49.235572549019615,0.04695470099355661,0.025132466513851162,81.76502352941172,0.07797720292035266,0.9174619405556537,997.6434117647052,0.9514268987319042,0.3185942365877847,376.2146692810455,0.3587862675486045,0.4234914882294174
74.png,0.07291041475770474,145.3470352941177,0.1386137345257928,0.07815596022087079,151.74474901960787,0.1447150697895125,0.5239625814629262,567.253243137255,0.5409748488781501,0.22500965214716726,288.11500915032684,0.27476788439781846,0.21140249036164233
75.png,0.08236860407998312,161.4759137254902,0.15399543163823146,0.18740430753444626,289.34116078431384,0.2759372337191714,0.7660403970075266,882.9319764705879,0.8420295490938071,0.3452711028739854,444.583016993464,0.42398740481707,0.30060297615988707
76.png,0.0076552802514498275,30.35952549019608,0.02895309971828087,0.008623946078783362,61.49747058823531,0.05864855822394877,0.008384229065316861,57.00876470588235,0.0543677947100471,0.008221151798516685,49.621920261437914,0.047323150884092245,0.00041192557375590926
77.png,0.01989738618351321,52.81682745098038,0.05037005181406057,0.02712678885102409,72.41992156862744,0.06906501919615501,0.9006380681173933,975.933325490196,0.930722547044941,0.3158874143839769,367.0566915032679,0.35005253935171887,0.41349168580676093
78.png,0.07380852185593618,187.03457254901957,0.1783700681200214,0.08457687792985179,183.48384705882353,0.17498383241541246,0.06192118109762097,145.21907450980402,0.13849170161228563,0.07343552696113631,171.9124980392157,0.16394853404923984,0.00925290922294707
79.png,0.01452841569899779,54.24550980392159,0.05173254948036346,0.07167125962963933,95.62263921568628,0.09119285508698108,0.013092946584570277,28.276356862745104,0.02696643530153761,0.033097540637735796,59.38150196078433,0.05663061328962738,0.027282033044287262
8.png,0.0143873242000945,37.120435294117655,0.03540080575382009,0.046081639267489885,145.9350274509804,0.13917448754404108,0.8470521529130591,934.0886470588234,0.8908163519466623,0.30250703879354784,372.38136993464053,0.3551305484148412,0.38526888306347945
80.png,0.08062654714500023,114.21811764705876,0.10892688526826741,0.10963170862252875,160.10843921568627,0.15269130631989125,0.9395037688094349,1004.5957803921568,0.9580571941300934,0.37658734152565465,426.3074457516339,0.406558461906084,0.3982181168886686
81.png,0.30057712403869025,342.0358901960784,0.32619084376914825,0.030868166461902057,79.71422745098037,0.07602141137216603,0.45386981414126143,485.77989019607827,0.46327580470664814,0.2617717015472846,302.51000261437906,0.2884960199493208,0.1748561200833714
82.png,0.15924658350374363,180.9846196078432,0.17260038338455505,0.027223758323519847,63.08794117647059,0.060165349174948306,0.5002918991828048,544.9239960784313,0.51968001945346,0.22892074700335607,262.9988522875817,0.2508152506709878,0.19931421302145536
83.png,0.01429799141126704,41.76019215686274,0.03982562270818972,0.1951060053184829,320.2145411764706,0.3053803836598116,0.01124608532276029,22.64711764705882,0.021597974440630743,0.07355002735083674,128.20728366013074,0.12226799360287736,0.08596208609011464
84.png,0.01690351627735577,40.3479294117647,0.03847878400017233,0.03107165184446319,82.03656862745098,0.07823616850609873,0.016483354828807778,29.24782352941177,0.027892898110782407,0.021486174316875578,50.54410718954248,0.04820261687235116,0.006780126276337671
85.png,0.008925171866411426,32.17997647058823,0.03068921706255744,0.04730073784370233,92.67451764705882,0.08838130726533777,0.18115148779705179,200.3800000000001,0.19109725952148449,0.07912579916905518,108.41149803921572,0.10338926128312657,0.07382457527152703
86.png,0.021108204432058138,43.30212549019608,0.041296124925800405,0.0414061620023699,82.48742745098036,0.07866614098642384,0.9561374173573195,1016.4439921568621,0.9693565293854353,0.3395505945972492,380.74451503267954,0.36310626509921984,0.4360714652985222
87.png,0.010134617381259052,30.306607843137243,0.028902633517396206,0.0344846294128817,79.88553725490196,0.07618478513231465,0.9575373227135213,1020.7453372549015,0.9734586117314353,0.3340521898358873,376.9791607843136,0.3595153434603821,0.4409826254786506
88.png,0.0045669302817538645,18.78425098039216,0.017914057712928925,0.01015155487177876,35.76629411764706,0.034109396093031936,0.44154519212745513,536.2126980392165,0.5113722782509008,0.1520878924269959,196.92108104575195,0.18779857735228722,0.20468991714357268
89.png,0.0025410331189288683,16.130494117647057,0.015383237950942095,0.022019740731291763,40.87738823529414,0.03898371528176703,0.0034907389768771323,21.430039215686275,0.02043727799957874,0.009350504275699254,26.145973856209157,0.024934743744095957,0.008966889077041193
9.png,0.1284614489803586,222.0378862745098,0.21175182940913181,0.02681816216937765,43.97702352941176,0.04193975785199333,0.026784684145647664,38.76139215686275,0.03696574416815066,0.060688098431794645,101.59210065359478,0.09688577714309195,0.04792299770554439
90.png,0.17069211837375498,423.6666588235294,0.4040400112376494,0.012894203628956538,42.664588235294104,0.04068812202004824,0.0060978281328376545,19.543435294117636,0.018638072294347417,0.06322805004518306,161.9582274509804,0.15445540185068168,0.07603920991289972
91.png,0.6025463714511613,770.5037215686272,0.7348096099554321,0.12503515534655768,245.37883137254886,0.23401148926978002,0.006533576410946959,21.44019607843137,0.020446964338714,0.24470503440288868,345.7742496732025,0.32975602118797537,0.2576153113047046
92.png,0.012644164845467714,34.78394509803922,0.033172555063285085,0.02178867208091445,69.94923529411764,0.06670878915225757,0.9601798938925743,1021.5172745098042,0.9741947884653132,0.3315375769396522,375.4168183006537,0.3580253775602853,0.44453292154132473
93.png,0.03229143650886508,65.35525882352941,0.06232763178208295,0.06209622706875624,131.36761568627452,0.1252819210875268,0.910145735221842,981.6366039215685,0.9361616172042546,0.3348444662664878,392.7864928104575,0.37459039002462147,0.40698136233437054
94.png,0.033137894982055986,75.24922745098037,0.07176325554941212,0.044804115163413705,116.57894901960786,0.11117834951363359,0.8891516655493312,970.8068588235295,0.9258335674510284,0.3223645585649337,387.54501176470586,0.36959172417135805,0.40080730503666984
95.png,0.05812887345034999,112.4214901960784,0.107213487812117,0.06862827688214962,119.5753607843137,0.11403595045501108,0.10446334953264105,146.6053490196078,0.13981375600777415,0.07707349995504689,126.20073333333329,0.12035439809163406,0.019836200291694774
96.png,0.028456452020266018,61.03532549019607,0.05820782231349571,0.06220646809449977,116.62260392156855,0.11121998207241875,0.34042432766701336,364.1444588235294,0.34727521784165327,0.14369574926059306,180.60079607843136,0.17223434074252256,0.1397888075338677
97.png,0.009933533835346904,21.58625098039216,0.020586253147499234,0.11027922991467003,179.07741176470597,0.1707815282485065,0.011833847702947403,20.6184,0.019663238525390626,0.04401553715098811,73.76068758169937,0.07034367330713212,0.04686192862874632
98.png,0.03275509226739246,50.51414509803922,0.04817404279521868,0.06191998406585845,141.7300078431372,0.13516426834405632,0.03813383987526489,50.01421568627451,0.04769727295520259,0.044269638736171936,80.75278954248364,0.07701186136482586,0.012672378075962124
99.png,0.09803868264063012,127.05968235294117,0.12117355571073643,0.13494564467052084,224.72132156862753,0.21431095272886994,0.1370820558424044,153.882494117647,0.1467537823845358,0.12335546105118511,168.55449934640524,0.16074609694138073,0.017922899969790882
